,name_congressperson,pol_party,house,gender,has_twitter,twitter,num_followers,created_at,author_id,tweet_id,tweet_text,self_prom
686,Eduardo Braide,PODE,deputies,M,1,EduardoBraide,15300,2021-07-17T20:50:12.000Z,1.08E+18,1.42E+18,@Duarte_italoo Valeu. Abração.,
687,Eduardo Braide,PODE,deputies,M,1,EduardoBraide,15300,2021-07-17T20:50:03.000Z,1.08E+18,1.42E+18,@Duarte_italoo Valeu. Tmj. Abs,
688,Eduardo Costa,PTB,deputies,M,1,dep_eduardo,1857,2021-07-19T13:21:21.000Z,124330300,1.42E+18,Bom dia e uma ótima semana a todos. https://t.co/0PZAYScxBt,
689,Eduardo Costa,PTB,deputies,M,1,dep_eduardo,1857,2021-07-18T13:30:15.000Z,124330300,1.42E+18,https://t.co/vSFuQQ9XQk,
690,Eduardo Costa,PTB,deputies,M,1,dep_eduardo,1857,2021-07-18T13:30:13.000Z,124330300,1.42E+18,https://t.co/HW1aDZBQci,
691,Eduardo Costa,PTB,deputies,M,1,dep_eduardo,1857,2021-07-18T13:30:12.000Z,124330300,1.42E+18,"Nossa capital, é uma das cidades mais bonitas do Brasil. Rica culturalmente, com uma gastronomia premiada, habitada um povo hospitaleiro e com belezas naturais únicas, Belém é nossa indicação da semana de cidade paraense, para aos que ainda não a conhecem. Belém eu te quero bem! https://t.co/guzGOLm96H",
692,Eduardo Costa,PTB,deputies,M,1,dep_eduardo,1857,2021-07-17T13:59:50.000Z,124330300,1.42E+18,"Já estamos Ao Vivo no Programa No Embalo do Povo. Participe! 
https://t.co/hZKAoQjHet via @YouTube",
693,Eduardo Costa,PTB,deputies,M,1,dep_eduardo,1857,2021-07-16T18:38:13.000Z,124330300,1.42E+18,"No programa ""No Embalo do Povo"", deste sábado, um bate papo sobre os principais assuntos da semana no Estado e no País. Acompanhe pelas minhas redes sociais, Facebook, Instagram e YouTube, ou sintonize a nossa Rede de Rádios parceiras. Participe, enviando sugestões e perguntas. https://t.co/0ISyqyK31P",1
694,Eduardo Costa,PTB,deputies,M,1,dep_eduardo,1857,2021-07-16T15:12:00.000Z,124330300,1.42E+18,Trabalhamos para o crescimento de todos que lutam diariamente para que seu negócio prospere.,
695,Eduardo Costa,PTB,deputies,M,1,dep_eduardo,1857,2021-07-16T15:12:00.000Z,124330300,1.42E+18,"A redução da taxa de juros para as Micro e Pequenas Empresas é decisiva para a retomada da economia no Brasil. A Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços aprovou parecer favorável ao PL 3605/2020, de minha autoria. https://t.co/RVlLDKUVoP",1
696,Eduardo Costa,PTB,deputies,M,1,dep_eduardo,1857,2021-07-15T16:20:27.000Z,124330300,1.42E+18,"Entreguei um veículo Pick-Up ao Presidente da Organização das Cooperativas Brasileiras do Estado do Pará (OCB/PA), Ernandes Raiol, custeado com recursos de emenda de minha autoria, através da @codevasf. Compromisso com o fortalecimento do cooperativismo! 
#Cooperativismo #Pará https://t.co/v0ibsZsPA3",1
697,Eduardo Costa,PTB,deputies,M,1,dep_eduardo,1857,2021-07-14T22:13:03.000Z,124330300,1.42E+18,Desejo que a saúde do Presidente @jairbolsonaro se reestabeleça o mais breve possível.,
698,Eduardo Cury,PSDB,deputies,M,1,Eduardo_Cury,13200,2021-07-18T22:10:17.000Z,138504441,1.42E+18,Brasil-18jul https://t.co/YP4gDoXacf,
699,Eduardo Cury,PSDB,deputies,M,1,Eduardo_Cury,13200,2021-07-18T22:09:58.000Z,138504441,1.42E+18,Capital SP-18jul https://t.co/PNmRAEjrl7,
700,Eduardo Cury,PSDB,deputies,M,1,Eduardo_Cury,13200,2021-07-18T22:09:40.000Z,138504441,1.42E+18,Estado SP-18jul https://t.co/agjJC8oj2o,
701,Eduardo Cury,PSDB,deputies,M,1,Eduardo_Cury,13200,2021-07-17T19:36:19.000Z,138504441,1.42E+18,@thiagocamargo @FelicioRamuth 🙌🏼🙌🏼,
702,Eduardo Cury,PSDB,deputies,M,1,Eduardo_Cury,13200,2021-07-16T21:39:51.000Z,138504441,1.42E+18,Brasil-16jul https://t.co/dx1HExKDXN,
703,Eduardo Cury,PSDB,deputies,M,1,Eduardo_Cury,13200,2021-07-16T21:28:14.000Z,138504441,1.42E+18,Capital SP-16jul https://t.co/N9ownJKRGQ,
704,Eduardo Cury,PSDB,deputies,M,1,Eduardo_Cury,13200,2021-07-16T21:27:47.000Z,138504441,1.42E+18,Estado SP-16jul https://t.co/Joi7e1hq0Z,
705,Eduardo Cury,PSDB,deputies,M,1,Eduardo_Cury,13200,2021-07-16T12:25:44.000Z,138504441,1.42E+18,@RBellaMartinez @leononatotrader O voto do deputado foi CONTRA a LDO. Confira no site da Câmara.,
706,Eduardo Cury,PSDB,deputies,M,1,Eduardo_Cury,13200,2021-07-16T12:23:44.000Z,138504441,1.42E+18,@brunobenayon @Poncinellipedro @luiskojr @carlossampaio_ 👇🏼 https://t.co/LBVSJwHTRB,
707,Eduardo Cury,PSDB,deputies,M,1,Eduardo_Cury,13200,2021-07-16T02:19:53.000Z,138504441,1.42E+18,https://t.co/bu2yTnD2P9,
708,Efraim Filho,DEM,deputies,M,1,efraimfilho,27900,2021-07-14T10:46:26.000Z,18957078,1.42E+18,"É  hoje! Estarei participando do Fórum de Desenvolvimento e Empreendedorismo. 

@Unaleoficial https://t.co/ZFmNqRRDu8",1
709,Elcione Barbalho,MDB,deputies,M,1,elcionepmdb,8140,2021-07-16T23:05:12.000Z,48073610,1.42E+18,"Foi aprovado na CMULHER o PL 6203/19 que determina que as Organizações da Sociedade Civil de Interesse Público terão que destinar 1/3 das vagas de seus conselhos a mulheres. Precisamos garantir a presença de mais mulheres em todos os espaços de liderança, poder e decisão!",1
710,Elcione Barbalho,MDB,deputies,M,1,elcionepmdb,8140,2021-07-16T19:22:00.000Z,48073610,1.42E+18,"Vacinas, creches e o combate ao câncer foram prioridade na aprovação da Lei de Diretrizes Orçamentárias (LDO) para 2022. A CMULHER enviou uma sugestão de emenda de minha autoria destinando recursos para pesquisas focadas na saúde da mulher, que foi aprovada na íntegra.",1
711,Elcione Barbalho,MDB,deputies,M,1,elcionepmdb,8140,2021-07-16T16:17:59.000Z,48073610,1.42E+18,"A Câmara aprovou a criação do Prêmio Mulheres na Ciência Amélia Império Hamburger, em homenagem à cientista e pesquisadora brasileira. O Prêmio será concedido a três mulheres que se destacaram por suas contribuições para a pesquisa nas ciências exatas, naturais e humanas.",
712,Elcione Barbalho,MDB,deputies,M,1,elcionepmdb,8140,2021-07-15T23:33:51.000Z,48073610,1.42E+18,"A vacinação continua avançando no Pará! Adultos a partir de 18 anos em todo o Estado poderão se vacinar a partir do início do mês de agosto. A notícia é muito boa, parabéns ao govenador pelo trabalho! O Pará já é o 5º Estado que mais vacina no Brasil.",
713,Elcione Barbalho,MDB,deputies,M,1,elcionepmdb,8140,2021-07-15T19:05:45.000Z,48073610,1.42E+18,"Também foi aprovado na Câmara a ""Lei Henry Borel"", com medidas protetivas para crianças vítimas de violência, e que aumenta penas para crimes de infanticídio, maus-tratos e abandono de incapaz. O nome é em homenagem ao menino Henry de 4 anos, que faleceu vítima de maus tratos.",
714,Elcione Barbalho,MDB,deputies,M,1,elcionepmdb,8140,2021-07-15T15:43:03.000Z,48073610,1.42E+18,"A Câmara aprovou o PL 385/21, que suspende até 31/12 de 2021 a comprovação de vida dos beneficiários ao INSS. Em um momento tão grave de crise sanitária, a prevenção de possíveis fraudes NÃO está acima da preservação da vida dos brasileiros com o risco de corte do benefício.",
715,Elcione Barbalho,MDB,deputies,M,1,elcionepmdb,8140,2021-07-15T13:13:00.000Z,48073610,1.42E+18,Foi aprovado na CMULHER o PL que define medidas para o atendimento de gestantes dependentes químicas no âmbito da assistência social. O foco principal do projeto é o atendimento a mulheres em situação de rua. Entenda: https://t.co/SBugdOfDi9,
716,Elcione Barbalho,MDB,deputies,M,1,elcionepmdb,8140,2021-07-14T20:05:41.000Z,48073610,1.42E+18,"Impulsionar a economia do Pará e, ao mesmo tempo, incentivar soluções sustentáveis com a produção de fibras naturais a partir do plantio de juta! Esse é o Projeto Semente, que tem previsão de começar em setembro. Para saber mais: https://t.co/yP2pef6hxn",
717,Elcione Barbalho,MDB,deputies,M,1,elcionepmdb,8140,2021-07-14T17:07:54.000Z,48073610,1.42E+18,"Hoje meus parabéns vai para os moradores de Itupiranga. Município com o qual tenho colaborado desde 2017, e já destinei R$ 6.100.000,00. Reafirmo com a população meu compromisso, e digo que juntos, podemos fazer de Itupiranga uma cidade melhor para todos. FELIZ ANIVERSÁRIO!",1
718,Elcione Barbalho,MDB,deputies,M,1,elcionepmdb,8140,2021-07-13T23:07:06.000Z,48073610,1.42E+18,"Atenção estudantes! A partir de hoje (13/07) estão abertas as inscrições para o Prouni, que seleciona candidatos para bolsas parciais e integrais em universidades particulares. Fiquem atentos, as inscrições podem ser feitas até o dia 16/07 nesse link https://t.co/M8X5xnCpCW",
719,Elias Vaz,PSB,deputies,M,1,EliasVazGyn,5571,2021-07-19T01:07:57.000Z,87445599,1.42E+18,"Além de se destacar entre as universidades brasileiras, a Universidade Federal de Goiás é considerada a melhor instituição de ensino superior do estado por ranking internacional. A UFG é patrimônio do povo goiano! https://t.co/8qPyHQZzGL",
720,Elias Vaz,PSB,deputies,M,1,EliasVazGyn,5571,2021-07-18T14:35:26.000Z,87445599,1.42E+18,A prova de vida do #INSS foi suspensa pela Câmara até o fim do ano. Quer saber como o deputado federal Elias Vaz votou nesse projeto? É só clicar. https://t.co/qgfsWwG7wT,
721,Elias Vaz,PSB,deputies,M,1,EliasVazGyn,5571,2021-07-17T16:54:33.000Z,87445599,1.42E+18,Veja como o deputado federal Elias Vaz votou em projeto que amplia a divulgação dos serviços de denúncia “Disque 100” e “Ligue 180” em estabelecimentos públicos. https://t.co/Mc5ziTVN6l,
722,Elias Vaz,PSB,deputies,M,1,EliasVazGyn,5571,2021-07-17T00:30:45.000Z,87445599,1.42E+18,CORRUPÇÃO - Pazuello dizia que o presidente mandava e ele obedecia. Cada dia que passa o ESCÂNDALO do governo Bolsonaro na compra de vacinas se torna mais grave. As negociatas por baixo dos panos custaram vidas. É preciso investigar e punir os responsáveis.https://t.co/tuoWS7oZec,
723,Elias Vaz,PSB,deputies,M,1,EliasVazGyn,5571,2021-07-16T13:13:23.000Z,87445599,1.42E+18,"Veja na reportagem da TV Anhanguera relatos de pessoas separadas dos pais com hanseníase ainda crianças e levadas para um abrigo de Goiânia. Nós relatamos projeto aprovado em comissão da Câmara para fazer justiça para essas vítimas do preconceito. 
https://t.co/fzpyjDpFwN",1
724,Elias Vaz,PSB,deputies,M,1,EliasVazGyn,5571,2021-07-15T22:32:12.000Z,87445599,1.42E+18,Deputado federal Elias Vaz defende a ampliação da #inclusãodigital e cobra ações do governo. Veja! https://t.co/cg53QtcQlp,
725,Elias Vaz,PSB,deputies,M,1,EliasVazGyn,5571,2021-07-15T18:23:14.000Z,87445599,1.42E+18,A TV Anhanguera mostra como foram aplicados recursos que o deputado federal Elias Vaz destinou à nossa #UFG. https://t.co/Cb6YpWH4il,
726,Elias Vaz,PSB,deputies,M,1,EliasVazGyn,5571,2021-07-15T14:48:32.000Z,87445599,1.42E+18,Que tempos terríveis estamos enfrentando! Temos um presidente alvo de ação do Ministério Público e da Defensoria Pública por racismo. https://t.co/MPRZuUU5JK,
727,Elias Vaz,PSB,deputies,M,1,EliasVazGyn,5571,2021-07-15T13:32:52.000Z,87445599,1.42E+18,AGORA NA CÂMARA. Estou presidindo audiência pública sobre inclusão digital. Participam do debate sobre o acesso dos brasileiros à internet representantes da Anatel e do Tribunal de Contas da União.,1
728,Elias Vaz,PSB,deputies,M,1,EliasVazGyn,5571,2021-07-15T00:57:52.000Z,87445599,1.42E+18,"A privatização dos Correios é ruim para os trabalhadores, pois gera desemprego. Ruim p/ população, pois encarece os serviços. É ruim para os municípios distantes e menos lucrativos, pois força o fechamento de agências. 
#NaoAPrivatizacaodosCorreios  https://t.co/Lth7EZ3UYw",
729,Elmar Nascimento,DEM,deputies,M,1,ElmarNascimento,2836,2021-07-19T11:30:21.000Z,89681945,1.42E+18,"Uma cidade com fortes ligações com os povos indígenas que povoavam o território baiano e com uma história que contribuiu de maneira ímpar para a construção da nossa identidade, Abaré sopra velinhas, hoje, comemorando 59 anos de emancipação política. https://t.co/JpbuCv9wWT",
730,Elmar Nascimento,DEM,deputies,M,1,ElmarNascimento,2836,2021-07-18T13:26:55.000Z,89681945,1.42E+18,"Parabéns, Santaluz! Que seu futuro seja tão brilhante quanto a sua história, rica em identidade, resistência e conquistas!
Um grande abraço a esse povo tão querido!

#ElmarNascimento #Bahia #Santaluz #DeputadoFederal #Brasil https://t.co/gNfRrPaviQ",
731,Elmar Nascimento,DEM,deputies,M,1,ElmarNascimento,2836,2021-07-17T11:00:06.000Z,89681945,1.42E+18,"É dever nosso zelar pela proteção não só dela, mas de todas as matas e reservas naturais presentes no território nacional, pois quanto menos verde pensarmos e agirmos hoje, mais cinza e difícil será o futuro para as próximas gerações. https://t.co/X8s0KLQ0B0",
732,Elmar Nascimento,DEM,deputies,M,1,ElmarNascimento,2836,2021-07-16T15:00:05.000Z,89681945,1.42E+18,"Na semana em que comemoramos o Dia do Comerciante, a Câmara dos Deputados aprovou um texto importante para a categoria, que prorroga incentivos fiscais por 15 anos, equiparando o comércio à indústria. https://t.co/1T0sDSOqY8",
733,Elmar Nascimento,DEM,deputies,M,1,ElmarNascimento,2836,2021-07-15T17:12:04.000Z,89681945,1.42E+18,"Um lugar especial como Juazeiro merece todas as felicitações por sua rica história e por sua gente, que sempre está em busca do melhor para a cidade e para a Bahia.
Parabéns pelos 143 anos de emancipação política! https://t.co/kFj5t6Rhwv",
734,Elmar Nascimento,DEM,deputies,M,1,ElmarNascimento,2836,2021-07-15T11:30:21.000Z,89681945,1.42E+18,"Um lugar especial como Juazeiro merece todas as felicitações por sua rica história e por sua gente, que sempre está em busca do melhor para a cidade e para a Bahia.
Parabéns pelos 143 anos de emancipação política! https://t.co/HkhuzXWi7X",
735,Elmar Nascimento,DEM,deputies,M,1,ElmarNascimento,2836,2021-07-14T21:28:03.000Z,89681945,1.42E+18,"Em uma democracia, a divergência de ideias é sagrada, pois é a condição básica para o início dos debates institucionais que validam o progresso de uma nação. A liberdade de pensamento deve ser preservada em nome do respeito à diversidade e ao bom debate. https://t.co/YZVWOSXlB1",
736,Elmar Nascimento,DEM,deputies,M,1,ElmarNascimento,2836,2021-07-13T22:16:50.000Z,89681945,1.42E+18,"Hoje foi sancionada a MP 1031, cujo relatório eu tenho muito orgulho de ter escrito. A MP apresenta soluções que nos colocarão em alinhamento com o que há de mais moderno no mundo. Isso significa mais futuro, trabalho e renda para o povo.

Fotos: Alan Santos/PR

#ElmarNascimento https://t.co/1NaP6Ynlkv",1
737,Elmar Nascimento,DEM,deputies,M,1,ElmarNascimento,2836,2021-07-13T12:00:11.000Z,89681945,1.41E+18,Toda criança merece uma infância sem violência ou qualquer tipo de discriminação. Proteger as nossas crianças por meio de dispositivos legais é uma prerrogativa do Estado Democrático de Direito e condição sine qua non de qualquer nação civilizada. https://t.co/6RmRfYDnt9,
738,Elmar Nascimento,DEM,deputies,M,1,ElmarNascimento,2836,2021-07-12T21:04:05.000Z,89681945,1.41E+18,"Amanhã (13), temos um encontro no programa Ligação Direta, da Rádio Salvador FM (92.3). Vamos começar a terça-feira falando dos projetos e discussões que estarão em pauta na Câmara dos Deputados nesta semana e de pontos importantes da agenda econômica. Espero vocês! https://t.co/DrCNMqmV5K",1
739,Emanuel Pinheiro Neto,PTB,deputies,M,1,emanuelzinhomt,1870,2021-07-16T17:59:32.000Z,1.09E+18,1.42E+18,"Sobre votações

✅ votei SIM à Lei de Diretrizes Orçamentárias, que inclui demandas sugeridas pela Comissão de Segurança Pública e Combate ao Crime Organizado.

❌ votei NÃO ao Fundão Eleitoral, ou seja, favorável ao destaque pela supressão do artigo que trata do fundo eleitoral. https://t.co/1S43XIAcZ6",1
740,Emanuel Pinheiro Neto,PTB,deputies,M,1,emanuelzinhomt,1870,2021-07-12T22:20:08.000Z,1.09E+18,1.41E+18,"Em respeito a vítima não vou compartilhar as imagens. Todos já vimos, mas quero reforçar a coragem dessa mulher e incentivar:

DENUNCIE: Ligue 180.

Peça ajuda. 
A Lei Maria da Penha existe para proteger você.

Conte comigo, minha equipe e meus canais caso precise de socorro.",
741,Emanuel Pinheiro Neto,PTB,deputies,M,1,emanuelzinhomt,1870,2021-07-12T22:20:07.000Z,1.09E+18,1.41E+18,"A educação é a oportunidade de conscientização. O espaço que pode mudar a cultura da violência, enraizada nas casas das vítimas. 

Nosso trabalho é além de solidarizar, de incentivar a denúncia, criar políticas públicas que protejam e salvem a vida dessas mulheres e crianças.",1
742,Emanuel Pinheiro Neto,PTB,deputies,M,1,emanuelzinhomt,1870,2021-07-12T22:20:07.000Z,1.09E+18,1.41E+18,"Em 2020, mais de 13 milhões de mulheres foram vítimas de agressão e muitas, neste momento, não conseguem pedir socorro. 

Nessa situação, há ainda milhares de crianças que crescem expostas à violência, (como o bebê que vemos no vídeo) e que têm a escola como local de proteção.",
743,Emanuel Pinheiro Neto,PTB,deputies,M,1,emanuelzinhomt,1870,2021-07-12T22:20:06.000Z,1.09E+18,1.41E+18,"As cenas que circulam nas redes sociais hoje, mostram como a violência doméstica continua assustando o nosso país.

É um crime que afeta a família. Inclusive, tivemos um PL sancionado lei recentemente, que insere conteúdos sobre prevenção à violência contra mulher nas escolas.",1
744,Enéias Reis,PSL,deputies,M,1,DepEneiasReis,833,2021-07-13T23:15:25.000Z,1312148526,1.42E+18,"A vida… o que ela quer da gente é coragem”,  (Guimarães Rosa)",
745,Enio Verri,PT,deputies,M,1,enioverri,45000,2021-07-19T13:45:51.000Z,81088939,1.42E+18,"@LulaOficial Isso mesmo, presidente, o melhor do Brasil é nosso povo e a esperança que todos e todas carregam. Apesar desse tempo de tempestade, nós vamos atravessar essa crise e superá-la com quem sempre acreditou e lutou pelo povo!",
746,Enio Verri,PT,deputies,M,1,enioverri,45000,2021-07-19T12:38:34.000Z,81088939,1.42E+18,"Bom dia e vamos juntos, mais uma semana, em defesa de vacina e de mais responsabilidade com a saúde da população.",1
747,Enio Verri,PT,deputies,M,1,enioverri,45000,2021-07-18T16:51:38.000Z,81088939,1.42E+18,"@ptbrasil A liberdade vive, o desejo de mudar o mundo resiste!",
748,Enio Verri,PT,deputies,M,1,enioverri,45000,2021-07-18T16:11:00.000Z,81088939,1.42E+18,"""As pessoas são ensinadas a odiar e, se podem aprender a odiar, podem ser ensinadas a amar, porque o amor é algo mais natural para o coração humano do que seu oposto."" Nelson Mandela
#DiaInternacionaldeNelsonMandela",
749,Enio Verri,PT,deputies,M,1,enioverri,45000,2021-07-18T15:52:12.000Z,81088939,1.42E+18,O Brasil sonha em ser um país sem Bolsonaro. Um país que volte a defender a vida e a crescer.,
750,Enio Verri,PT,deputies,M,1,enioverri,45000,2021-07-18T15:13:59.000Z,81088939,1.42E+18,"Lembram quando o domingo era dia oficial do churrasco da semana? Bons tempos.
Hoje, as pessoas fazem fila receberem pedaços de ossos de boi doados.",
751,Enio Verri,PT,deputies,M,1,enioverri,45000,2021-07-17T23:56:58.000Z,81088939,1.42E+18,"""Taxar grandes fortunas reduz desigualdade, mas empobrece os ricos"", Flávio Rocha, dono da Riachuelo.
Para esse tipo de gente, não importa a fome do outro, a dor do outro, a morte, o desemprego.... contando que seu luxo e lucro estejam garantidos.",
752,Enio Verri,PT,deputies,M,1,enioverri,45000,2021-07-17T18:54:08.000Z,81088939,1.42E+18,"Nossas florestas estão pagando o preço do desmonte dos órgãos ambientais e da política de ataque ao meio ambiente, com desmatamento e incêndios criminosos. Precisamos fazer do #DiadeProtecaoasFlorestas  todos os dias para que o Brasil volte a ter sua fauna e flora preservadas.",
753,Enio Verri,PT,deputies,M,1,enioverri,45000,2021-07-16T19:06:05.000Z,81088939,1.42E+18,"Boa tarde só para quem não tentou intermediar compra de vacina com empresas duvidosas, enquanto milhares de brasileiros perdiam suas vidas para o Covid-19. 

Agora, surge notícia que Pazuello prometeu comprar 30 milhões de doses da Coronavac pelo triplo do preço do Butantan.",
754,Enio Verri,PT,deputies,M,1,enioverri,45000,2021-07-15T22:11:13.000Z,81088939,1.42E+18,"Votamos contra a Lei de Diretrizes Orçamentárias para 2022 na Câmara, por criticar o corte de recursos para a saúde, e defender maior investimento na educação, programas sociais e ainda a real valorização do salário-mínimo. Apresentamos emenda sobre o tema, mas que foi rejeitada.",1
755,Erika Kokay,PT,deputies,F,1,erikakokay,209300,2021-07-19T11:55:47.000Z,87021796,1.42E+18,"Enquanto milhões de brasileiros e brasileiras lutavam para sobreviver com o auxílio emergencial, políticos e servidores ligados ao MS recebiam pagamentos irregulares mensais de até R$ 296 mil, é o que aponta as investigações da CPI da Covid. Governo sempre priorizou a propina!",
756,Erika Kokay,PT,deputies,F,1,erikakokay,209300,2021-07-18T18:34:16.000Z,87021796,1.42E+18,"ACABOU A MAMATA? 

Empresas de ex-militares receberam R$ 610 milhões do ministério da Defesa desde 2018. Maioria dos contratos foram firmados sem licitação. Um escândalo!",
757,Erika Kokay,PT,deputies,F,1,erikakokay,209300,2021-07-18T15:24:28.000Z,87021796,1.42E+18,"“Ninguém nasce odiando outra pessoa pela cor de sua pele, por sua origem ou ainda por sua religião. Para odiar, as pessoas precisam aprender, e se podem aprender a odiar, elas podem ser ensinadas a amar.” Nelson Mandela",
758,Erika Kokay,PT,deputies,F,1,erikakokay,209300,2021-07-18T12:22:27.000Z,87021796,1.42E+18,"Enquanto Bolsonaro ostenta picanha de R$ 1,800, moradores de Cuiabá fazem fila para conseguir doações de ossos de boi. Essa é a nossa tragédia!",
759,Erika Kokay,PT,deputies,F,1,erikakokay,209300,2021-07-18T00:11:20.000Z,87021796,1.42E+18,"“Taxar grandes fortunas reduz desigualdade, mas empobrece os ricos”, diz dono da Riachuelo. 

Taxar grandes fortunas reduz desigualdade e NÃO empobrece os ricos!",
760,Erika Kokay,PT,deputies,F,1,erikakokay,209300,2021-07-17T19:01:41.000Z,87021796,1.42E+18,Aprovação do PDC que susta resolução da CGPAR 23 e voto contra LDO e Fundão Eleitoral de R$ 6 bilhões. Confira os destaques da semana do mandato da deputada federal Erika Kokay (PT-DF). https://t.co/zguLK5wOVi,1
761,Erika Kokay,PT,deputies,F,1,erikakokay,209300,2021-07-17T16:35:31.000Z,87021796,1.42E+18,Pazuello nega que tenha negociado compra da Coronavac no ministério com intermediários. Qual será a próxima do Pazuello? Negar que foi ministro da Saúde?,
762,Erika Kokay,PT,deputies,F,1,erikakokay,209300,2021-07-17T12:36:29.000Z,87021796,1.42E+18,"A urna eletrônica já elegeu FHC, Lula, Dilma e o próprio Bolsonaro. A urna eletrônica é segura e auditável. Voto impresso NÃO!",
763,Erika Kokay,PT,deputies,F,1,erikakokay,209300,2021-07-16T22:43:22.000Z,87021796,1.42E+18,"Salário mínimo: R$ 1.100 

Cesta básica em SP: R$ 1.060

Era só isso esse tuíte.",
764,Erika Kokay,PT,deputies,F,1,erikakokay,209300,2021-07-16T19:54:42.000Z,87021796,1.42E+18,"URGENTE

Sabendo da iminente derrota da PEC do Voto Impresso na Comissão, a base de Bolsonaro deu um golpe para adiar a votação. Quem não sabe perder no voto, tem que viver de golpes. Ridículos!",
765,Eros Biondini,PROS,deputies,M,1,erosbiondini,79300,2021-07-18T19:36:19.000Z,59449883,1.42E+18,"@AthosRatera @em_com Afirmo! Aqueles que de fato me acompanham, sabem bem sobre os meus posicionamentos. Sou CONTRA as drogas. Sou CONTRA o aborto. Sou A FAVOR do voto impresso. Sou A FAVOR do distritão. Sou CONTRA o aumento no fundo eleitoral.",
766,Eros Biondini,PROS,deputies,M,1,erosbiondini,79300,2021-07-18T18:46:06.000Z,59449883,1.42E+18,"@AthosRatera Amigo. Não votei a favor do fundão. Da mesma forma que fiz em 2019, votei cintra o fundo, só que dessa vez o presidente da sessão, covardemente, não permitiu que tivesse votação nominal. É só você olhar o meu posicionamento e verá como é mentirosa essa informação. Mas respeito vc",
767,Eros Biondini,PROS,deputies,M,1,erosbiondini,79300,2021-07-17T21:39:05.000Z,59449883,1.42E+18,"@antoniolove1951 Amen! Grazie, amico. Dio te benedica.",
768,Eros Biondini,PROS,deputies,M,1,erosbiondini,79300,2021-07-17T21:30:47.000Z,59449883,1.42E+18,@antoniolove1951 Che bello!!!!,
769,Eros Biondini,PROS,deputies,M,1,erosbiondini,79300,2021-07-17T20:49:45.000Z,59449883,1.42E+18,"@_fabioab @alesilva_38 @flavinhocn Meu irmão. Deus sabe todas as coisas e Ele mesmo cuidou de te mostrar. Muito compreensível a sua cobrança e mais nobre ainda a sua atitude agora. Eu votei contra o fundo de 2 bi em 2019 nessa mesma situação, só q lá não nos impediram de fazê-lo nominalmente como fizeram dessa vez",
770,Eros Biondini,PROS,deputies,M,1,erosbiondini,79300,2021-07-17T02:48:50.000Z,59449883,1.42E+18,@_fabioab @alesilva_38 @flavinhocn Deus abençoe muito você e sua família. Você está equivocado. Fui um dos primeiros a me declarar contra o aumento do fundo partidário. Mas respeito você por ver que é um homem de fé. Deus te mostrará.,
771,Eros Biondini,PROS,deputies,M,1,erosbiondini,79300,2021-07-16T11:54:11.000Z,59449883,1.42E+18,"@Leoreisrc @marioalaska Eu votei CONTRA o fundão. Mas independente disso, se todo meu esforço para ajudar o nosso povo, os nossos jovens dependentes químicos, lutar contra o aborto e pelos hospitais filantrópicos não é pra você uma ação diferenciada, não deve mesmo me apoiar. Deus abençoe muito você!",1
772,Eros Biondini,PROS,deputies,M,1,erosbiondini,79300,2021-07-16T02:19:51.000Z,59449883,1.42E+18,@MaraizaPorto @reportersalles @Biakicis @BolsonaroSP Não. É mentira. Amanhã vou postar a minha declaração de voto contrário.,
773,Euclydes Pettersen,PSC,deputies,M,1,EuclydesPetter,1343,2021-07-17T22:00:41.000Z,1.03E+18,1.42E+18,"Grande notícia! A duplicação do trecho da BR-381, que liga GV a BH será pautada no pleno do TCU na próxima quarta (21). Assim que a concessão for aprovada, o edital será publicado e o martelo batido até outubro. São R$ 7 bilhões para a duplicação junto a BR-262 até Viana/ES. 🇧🇷",
774,Euclydes Pettersen,PSC,deputies,M,1,EuclydesPetter,1343,2021-07-15T12:20:46.000Z,1.03E+18,1.42E+18,"Gostaria de começar o dia de hoje, pedindo a todos que orem pela pronta recuperação do presidente da república @jairbolsonaro. Deus está no comando de tudo!  🇧🇷🔺",
775,Euclydes Pettersen,PSC,deputies,M,1,EuclydesPetter,1343,2021-07-13T23:45:27.000Z,1.03E+18,1.42E+18,"SIM para o fim dos supersalários! Aprovamos hoje na Câmara dos Deputados o PL 6726/16,  que põe fim a essas regalias no setor público. Meu primeiro ato como parlamentar foi renunciar a aposentadoria especial e por isso destaco a grande importância desta aprovação. 🇧🇷🔺",1
776,Evair Vieira de Melo,PP,deputies,M,1,EvairdeMelo,5083,2021-07-19T14:05:16.000Z,80626542,1.42E+18,A VACINAÇÃO NÃO PODE PARAR! Chegam na madrugada desta terça (20) 18.700 mil doses da Astrazeneca e 31.200 mil doses da Coronavac. É o governo federal avançando na imunização para voltarmos ao nosso velho normal. @minsaude @govbr @fiocruz @butab,
777,Evair Vieira de Melo,PP,deputies,M,1,EvairdeMelo,5083,2021-07-18T13:59:19.000Z,80626542,1.42E+18,"Com alta @jairbolsonaro @govbr retorna à Brasília ! Bom retorno Presidente, boa recuperação e vamos nos manter firmes nas mudanças que o Brasil precisa. https://t.co/oEwvq9V9YB",
